time_sec,f0_hz,midi,confidence
6.815057,256.117,59.632,0.850
6.826667,255.725,59.605,0.859
6.838277,255.513,59.591,0.866
6.849887,255.076,59.561,0.863
6.861497,254.200,59.502,0.853
6.873107,253.448,59.450,0.848
6.884717,253.353,59.444,0.845
6.896327,269.932,60.541,0.842
6.907937,272.684,60.717,0.842
6.919546,274.765,60.848,0.845
6.931156,275.881,60.919,0.847
6.942766,276.119,60.933,0.848
6.954376,276.392,60.951,0.849
6.965986,276.994,60.988,0.843
6.977596,277.643,61.029,0.838
6.989206,278.172,61.062,0.835
7.000816,278.417,61.077,0.833
7.012426,278.348,61.073,0.825
7.024036,278.188,61.063,0.811
7.035646,278.554,61.085,0.797
7.047256,279.282,61.131,0.780
7.058866,280.076,61.180,0.758
7.070476,280.707,61.219,0.729
7.082086,279.694,61.156,0.695
7.093696,276.211,60.939,0.654
7.105306,266.413,60.314,0.608
7.116916,272.634,60.714,0.610
7.128526,267.004,60.352,0.604
7.140136,932.457,82.002,0.592
7.151746,932.296,81.999,0.589
7.163356,929.983,81.956,0.588
7.174966,925.177,81.867,0.581
7.186576,925.379,81.870,0.568
7.198186,926.902,81.899,0.555
7.209796,917.335,81.719,0.513
7.221406,274.881,60.856,0.457
7.233016,278.189,61.063,0.406
7.244626,281.402,61.262,0.363
7.256236,278.541,61.085,0.319
7.267846,278.973,61.111,0.272
7.279456,278.970,61.111,0.233
7.291066,276.698,60.970,0.212
7.302676,277.751,61.035,0.210
7.314286,274.852,60.854,0.221
7.325896,277.524,61.021,0.237
7.337506,279.105,61.120,0.248
7.349116,281.430,61.263,0.271
7.360726,279.715,61.157,0.289
7.372336,172.473,52.786,0.323
7.383946,134.042,48.422,0.340
7.395556,172.227,52.762,0.357
7.407166,172.267,52.766,0.372
7.418776,953.021,82.380,0.383
7.430385,125.740,47.315,0.392
7.441995,471.295,70.190,0.402
7.453605,93.035,42.100,0.409
7.465215,474.604,70.311,0.410
7.476825,472.849,70.247,0.416
7.488435,141.141,49.316,0.420
7.500045,141.223,49.326,0.428
7.511655,104.001,44.029,0.428
7.523265,104.080,44.042,0.427
7.534875,108.486,44.760,0.413
7.546485,108.439,44.753,0.396
7.558095,92.257,41.955,0.374
7.569705,92.150,41.935,0.348
7.581315,92.326,41.968,0.312
7.592925,138.307,48.964,0.244
7.604535,276.585,60.963,0.225
7.616145,450.891,69.423,0.184
7.627755,438.683,68.948,0.305
7.639365,470.460,70.159,0.469
7.650975,472.466,70.232,0.639
7.662585,234.877,58.133,0.750
7.674195,237.218,58.305,0.815
7.685805,237.488,58.324,0.858
7.697415,252.238,59.367,0.884
7.709025,251.756,59.334,0.903
7.720635,250.802,59.269,0.917
7.732245,250.161,59.224,0.925
7.743855,250.078,59.219,0.925
7.755465,250.623,59.256,0.917
7.767075,252.293,59.371,0.903
7.778685,251.214,59.297,0.889
7.790295,248.685,59.122,0.883
7.801905,271.974,60.672,0.888
7.813515,274.872,60.855,0.898
7.825125,276.995,60.988,0.911
7.836735,277.794,61.038,0.918
7.848345,277.927,61.046,0.925
7.859955,277.855,61.042,0.932
7.871565,277.862,61.042,0.938
7.883175,278.054,61.054,0.939
7.894785,278.232,61.065,0.935
7.906395,277.970,61.049,0.927
7.918005,277.140,60.997,0.913
7.929615,276.680,60.969,0.899
7.941224,276.272,60.943,0.884
7.952834,275.889,60.919,0.866
7.964444,275.518,60.896,0.847
7.976054,271.531,60.643,0.870
7.987664,262.828,60.079,0.893
7.999274,259.010,59.826,0.908
8.010884,256.984,59.690,0.924
8.022494,255.661,59.601,0.935
8.034104,254.778,59.541,0.942
8.045714,254.174,59.500,0.947
8.057324,253.554,59.457,0.951
8.068934,251.703,59.331,0.935
8.080544,249.722,59.194,0.916
8.092154,247.403,59.032,0.899
8.103764,245.415,58.893,0.885
8.115374,244.282,58.813,0.879
8.126984,242.611,58.694,0.875
8.138594,240.551,58.546,0.873
8.150204,237.554,58.329,0.870
8.161814,233.648,58.042,0.866
8.173424,229.403,57.725,0.861
8.185034,225.386,57.419,0.855
8.196644,222.700,57.211,0.848
8.208254,220.854,57.067,0.839
8.219864,220.222,57.017,0.833
8.231474,219.731,56.979,0.825
8.243084,219.421,56.954,0.820
8.254694,219.389,56.952,0.812
8.266304,219.246,56.941,0.808
8.277914,219.147,56.933,0.803
8.289524,220.107,57.008,0.813
8.301134,220.717,57.056,0.817
8.312744,221.430,57.112,0.824
8.324354,222.260,57.177,0.832
8.335964,222.430,57.190,0.837
8.347574,222.398,57.188,0.847
8.359184,222.204,57.173,0.847
8.370794,221.824,57.143,0.851
8.382404,221.422,57.112,0.841
8.394014,221.537,57.121,0.835
8.405624,221.572,57.123,0.829
8.417234,221.520,57.119,0.824
8.428844,222.702,57.211,0.825
8.440454,241.613,58.622,0.824
8.452063,244.042,58.796,0.832
8.463673,246.337,58.958,0.835
8.475283,247.457,59.036,0.842
8.486893,247.963,59.071,0.849
8.498503,248.243,59.091,0.854
8.510113,248.656,59.120,0.856
8.521723,248.440,59.105,0.859
8.533333,248.135,59.083,0.862
8.544943,247.783,59.059,0.867
8.556553,247.349,59.029,0.876
8.568163,246.778,58.989,0.878
8.579773,246.344,58.958,0.870
8.591383,245.949,58.930,0.862
8.602993,246.032,58.936,0.867
8.614603,246.608,58.977,0.878
8.626213,247.432,59.034,0.891
8.637823,248.203,59.088,0.902
8.649433,248.827,59.132,0.907
8.661043,249.523,59.180,0.914
8.672653,249.526,59.180,0.927
8.684263,249.611,59.186,0.937
8.695873,249.498,59.178,0.938
8.707483,249.192,59.157,0.934
8.719093,248.623,59.117,0.925
8.730703,247.998,59.074,0.913
8.742313,247.347,59.028,0.902
8.753923,246.748,58.986,0.891
8.765533,246.407,58.962,0.880
8.777143,246.188,58.947,0.868
8.788753,246.564,58.974,0.860
8.800363,247.486,59.038,0.853
8.811973,248.886,59.136,0.848
8.823583,250.140,59.223,0.849
8.835193,251.142,59.292,0.851
8.846803,251.678,59.329,0.850
8.858413,251.911,59.345,0.846
8.870023,251.885,59.343,0.841
8.881633,251.509,59.317,0.831
8.893243,250.784,59.267,0.815
8.904853,249.817,59.200,0.795
8.916463,248.525,59.111,0.766
8.928073,246.600,58.976,0.725
8.939683,244.769,58.847,0.680
8.951293,243.498,58.757,0.640
8.962902,243.404,58.750,0.611
8.974512,245.045,58.867,0.596
8.986122,247.153,59.015,0.592
8.997732,248.832,59.132,0.592
9.009342,249.512,59.179,0.598
9.020952,249.730,59.194,0.603
9.032562,249.817,59.200,0.605
9.044172,249.966,59.211,0.598
9.055782,249.745,59.195,0.579
9.067392,249.035,59.146,0.549
9.079002,248.264,59.092,0.516
9.090612,247.663,59.051,0.476
9.102222,247.458,59.036,0.438
9.113832,247.793,59.060,0.402
9.125442,248.661,59.120,0.372
9.137052,249.026,59.146,0.355
9.148662,249.354,59.168,0.348
9.160272,248.817,59.131,0.344
9.171882,248.369,59.100,0.347
9.183492,247.696,59.053,0.349
9.195102,247.109,59.012,0.344
9.206712,246.836,58.993,0.335
9.218322,246.594,58.976,0.323
9.229932,246.618,58.977,0.313
9.241542,246.599,58.976,0.305
9.253152,246.738,58.986,0.304
9.264762,247.179,59.017,0.303
9.276372,247.776,59.058,0.297
9.287982,248.150,59.085,0.274
9.299592,248.300,59.095,0.247
9.311202,248.368,59.100,0.233
9.322812,248.604,59.116,0.228
9.334422,248.655,59.120,0.220
9.346032,249.170,59.156,0.202
9.357642,249.612,59.186,0.181
9.369252,249.521,59.180,0.169
9.380862,249.445,59.175,0.190
9.392472,249.415,59.173,0.202
9.404082,249.554,59.182,0.201
9.415692,249.753,59.196,0.197
9.427302,249.773,59.197,0.192
9.438912,249.654,59.189,0.185
9.450522,249.759,59.196,0.170
9.462132,250.137,59.223,0.138
9.473741,250.536,59.250,0.093
9.485351,250.466,59.245,0.057
9.496961,250.024,59.215,0.039
9.508571,249.796,59.199,0.026
9.520181,249.588,59.185,0.012
9.531791,,,0.000
9.543401,,,0.000
9.555011,248.848,59.133,0.010
9.566621,248.606,59.116,0.012
9.578231,248.490,59.108,0.004
9.589841,,,0.000
9.601451,,,0.000
