time_sec,f0_hz,midi,confidence
9.113832,850.199,80.404,0.411
9.125442,848.412,80.367,0.431
9.137052,848.332,80.366,0.444
9.148662,852.383,80.448,0.463
9.160272,853.130,80.463,0.468
9.171882,852.466,80.450,0.467
9.183492,852.581,80.452,0.481
9.195102,852.022,80.441,0.484
9.206712,851.736,80.435,0.487
9.218322,849.145,80.382,0.482
9.229932,845.169,80.301,0.476
9.241542,837.475,80.143,0.458
9.253152,563.958,73.297,0.447
9.264762,561.575,73.224,0.438
9.276372,560.582,73.193,0.403
9.287982,560.753,73.198,0.375
9.299592,150.689,50.449,0.337
9.311202,373.948,66.184,0.473
9.322812,356.429,65.353,0.608
9.334422,353.301,65.201,0.690
9.346032,355.091,65.288,0.738
9.357642,367.700,65.892,0.777
9.369252,374.999,66.233,0.814
9.380862,377.562,66.351,0.836
9.392472,379.302,66.430,0.847
9.404082,380.450,66.482,0.855
9.415692,380.978,66.506,0.864
9.427302,380.766,66.497,0.867
9.438912,380.041,66.464,0.870
9.450522,378.877,66.411,0.872
9.462132,378.910,66.412,0.866
9.473741,380.559,66.487,0.868
9.485351,382.147,66.559,0.872
9.496961,384.531,66.667,0.871
9.508571,389.442,66.887,0.862
9.520181,396.760,67.209,0.857
9.531791,403.453,67.499,0.851
9.543401,409.932,67.775,0.842
9.555011,413.549,67.927,0.834
9.566621,415.935,68.026,0.819
9.578231,416.867,68.065,0.808
9.589841,417.101,68.075,0.799
9.601451,416.962,68.069,0.790
9.613061,416.405,68.046,0.777
9.624671,415.415,68.005,0.766
9.636281,414.047,67.947,0.759
9.647891,412.463,67.881,0.753
9.659501,409.537,67.758,0.756
9.671111,406.878,67.645,0.762
9.682721,402.412,67.454,0.776
9.694331,400.221,67.360,0.784
9.705941,397.559,67.244,0.792
9.717551,392.357,67.016,0.797
9.729161,390.762,66.945,0.802
9.740771,388.102,66.827,0.808
9.752381,93.813,42.244,0.815
9.763991,281.903,61.292,0.826
9.775601,281.488,61.267,0.828
9.787211,280.810,61.225,0.833
9.798821,280.033,61.177,0.836
9.810431,278.966,61.111,0.838
9.822041,278.319,61.071,0.841
9.833651,277.731,61.034,0.838
9.845261,277.260,61.005,0.837
9.856871,276.817,60.977,0.833
9.868481,276.794,60.976,0.831
9.880091,277.126,60.996,0.829
9.891701,277.622,61.027,0.824
9.903311,278.135,61.059,0.822
9.914921,278.243,61.066,0.817
9.926531,278.253,61.067,0.817
9.938141,278.122,61.059,0.810
9.949751,278.102,61.057,0.804
9.961361,278.049,61.054,0.799
9.972971,277.921,61.046,0.792
9.984580,277.698,61.032,0.782
9.996190,277.239,61.004,0.767
10.007800,277.024,60.990,0.748
10.019410,276.548,60.960,0.727
10.031020,273.871,60.792,0.705
10.042630,271.193,60.622,0.675
10.054240,261.299,59.978,0.625
10.065850,126.788,47.459,0.560
10.077460,126.540,47.425,0.499
10.089070,383.373,66.615,0.438
10.100680,387.006,66.778,0.424
10.112290,390.554,66.936,0.401
10.123900,398.778,67.297,0.447
10.135510,408.459,67.712,0.567
10.147120,329.364,63.986,0.656
10.158730,333.657,64.210,0.723
10.170340,335.555,64.309,0.776
10.181950,336.632,64.364,0.820
10.193560,335.952,64.329,0.850
10.205170,334.673,64.263,0.870
10.216780,333.359,64.195,0.887
10.228390,332.559,64.153,0.897
10.240000,332.275,64.139,0.901
10.251610,332.464,64.148,0.901
10.263220,333.037,64.178,0.900
10.274830,334.858,64.273,0.896
10.286440,338.459,64.458,0.895
10.298050,345.027,64.790,0.899
10.309660,354.070,65.238,0.901
10.321270,361.033,65.576,0.905
10.332880,364.947,65.762,0.911
10.344490,366.979,65.858,0.916
